Customer_Age,Customer_Tenure,Order_Value,Items,Payment_Method,Shipping_Distance,Previous_Orders,Failed_Payments,Account_Age,Discount_Used,Express_Shipping,Device_Type,Is_Fraud
19,12,38434,5,3,853,35,5,60,0,1,0,1
57,7,30837,3,2,87,95,5,75,1,0,0,1
36,11,38867,6,1,1105,85,2,69,1,1,2,0
56,11,28356,7,3,534,47,1,106,0,1,2,0
45,1,36734,9,3,2238,92,5,58,1,1,2,1
34,2,41805,7,2,824,74,2,102,0,1,2,0
23,1,2102,3,0,1508,5,3,112,1,1,0,0
36,5,16723,7,1,379,4,5,76,1,0,2,0
55,14,41915,1,2,456,64,1,40,0,1,2,0
45,14,48793,2,0,1903,49,0,89,1,0,2,0
19,6,22351,4,2,318,73,0,58,1,1,2,0
55,10,12807,7,2,2382,73,4,61,0,1,1,0
54,9,24217,9,1,230,23,0,45,0,0,1,0
68,8,22843,5,1,2712,6,4,77,1,1,2,1
69,7,10890,8,1,508,85,1,48,0,0,0,0
21,12,48169,7,1,790,57,2,90,1,1,1,0
39,5,32720,5,0,1551,20,5,11,1,0,0,1
43,14,15696,3,3,1499,85,5,56,0,1,1,0
66,3,30439,3,2,924,32,2,104,1,0,1,0
60,9,34221,6,1,760,43,5,23,1,0,2,1
53,13,43095,4,3,1791,24,1,77,0,0,2,0
30,5,48696,3,0,446,94,5,33,1,0,2,1
69,3,49931,4,1,1367,79,5,52,0,0,0,1
49,3,41546,3,2,325,14,1,116,1,0,0,0
34,3,45778,6,3,877,28,3,28,0,1,0,1
58,14,20798,7,1,167,82,0,115,1,1,2,0
53,6,39732,4,2,581,51,0,4,1,0,1,0
63,1,14816,3,3,839,16,0,92,0,0,1,0
36,11,30906,3,2,1600,89,4,98,0,1,1,1
52,4,17968,3,0,1800,99,0,115,1,1,2,0
63,13,48018,9,1,1863,35,5,51,0,1,1,1
57,8,31230,3,1,1110,34,5,10,0,0,1,1
45,3,49942,3,2,2854,39,3,113,0,0,0,1
18,5,6225,8,3,1173,22,2,119,0,0,0,0
59,2,42072,4,1,772,72,2,52,1,1,2,0
35,2,35215,7,2,928,33,5,72,0,0,1,1
65,11,47611,3,0,2909,57,4,9,1,0,2,1
57,13,36576,8,1,956,81,3,18,0,0,0,1
50,7,29146,3,2,2107,79,1,66,0,1,1,0
29,10,22860,5,3,606,60,5,82,0,1,1,0
25,3,10214,1,1,5,95,2,40,1,1,0,0
41,5,737,5,1,2131,27,3,66,0,0,1,0
33,3,38734,6,0,2888,59,1,22,1,1,2,1
67,6,23277,7,2,2597,31,4,80,0,1,1,0
21,13,35876,2,3,1503,57,5,101,0,0,0,1
55,10,23700,2,0,2573,81,0,96,0,1,0,0
61,3,16351,9,0,1002,43,5,74,0,0,2,0
44,8,26909,1,0,414,33,3,105,0,0,2,0
26,2,23856,2,2,715,92,5,34,1,0,0,0
64,3,38468,2,2,2228,20,2,48,0,0,2,0
33,8,11749,7,1,1833,0,4,16,1,1,0,0
29,8,11466,6,2,2015,54,5,49,0,0,2,0
48,1,11980,9,0,1488,79,3,98,0,1,0,0
41,8,17883,7,2,783,48,4,101,0,1,2,0
31,10,22326,3,3,2949,96,1,63,0,1,2,0
62,2,41309,3,1,527,20,3,40,0,0,2,1
42,12,5420,1,0,1,98,5,56,0,0,2,0
51,7,8827,8,1,271,54,5,98,1,0,1,0
20,6,11824,1,2,2532,26,0,108,0,1,0,0
41,2,39311,2,1,1072,19,1,77,0,0,0,0
59,5,20033,7,1,694,94,0,48,1,0,1,0
26,7,13494,1,2,2023,15,4,37,0,0,2,0
43,8,39820,4,1,2888,77,0,12,0,1,2,0
37,3,41517,9,2,2421,47,1,79,0,0,0,0
57,1,19222,8,0,2587,31,1,94,1,1,0,1
27,13,36237,8,1,2718,31,1,95,0,0,0,0
36,7,31537,3,3,1996,52,5,93,0,0,1,1
20,13,20619,5,3,2620,52,4,98,1,1,0,1
41,5,8083,4,0,2114,1,2,32,1,1,1,1
22,5,44756,8,2,1710,56,4,108,0,0,1,1
20,7,5735,7,2,2035,21,1,23,1,1,0,1
44,1,36937,7,1,2100,51,4,74,1,1,0,1
33,8,39119,7,1,2022,80,3,72,1,0,0,1
66,12,44447,1,3,470,95,3,21,0,1,2,1
32,14,19722,7,3,2291,80,2,75,0,1,2,0
52,10,38605,4,2,337,57,4,12,0,1,2,1
29,5,9539,3,3,756,33,5,49,0,0,0,0
58,8,28009,5,2,2602,70,4,103,0,0,1,0
61,10,35441,2,0,1720,92,3,47,1,0,1,1
43,10,32993,8,0,2100,16,1,83,1,0,2,1
64,5,42289,9,3,413,87,0,98,0,0,1,0
51,12,11503,5,1,2617,71,1,62,1,0,2,1
40,7,34174,3,3,8,22,2,38,0,0,1,0
48,10,34969,7,3,2994,32,0,98,1,0,0,1
67,3,47549,1,3,247,28,1,110,1,0,0,0
37,2,33003,3,1,2882,18,4,26,0,0,1,1
29,6,27053,9,3,412,68,5,40,0,1,2,0
40,5,7411,2,1,1564,36,4,16,0,1,0,0
21,9,32125,9,3,1369,86,3,19,1,0,1,1
40,10,20715,1,1,2891,25,4,50,0,1,2,0
65,4,33680,4,1,235,23,4,56,0,0,1,1
65,11,26420,6,1,2690,53,2,29,1,1,2,1
18,3,42998,7,1,588,20,5,109,1,0,1,1
42,9,24052,3,1,1469,96,0,38,0,0,1,0
19,8,17354,9,0,233,89,1,61,0,1,0,0
47,6,15327,4,2,2790,9,1,36,0,1,2,0
20,1,13860,5,2,1906,41,2,85,1,1,0,0
38,14,8926,8,1,1945,28,0,10,0,0,0,0
42,10,14039,3,2,1887,56,4,47,1,0,0,0
37,13,33536,8,1,310,34,5,87,1,1,1,1
66,12,17777,1,3,944,27,2,44,1,0,1,0
69,11,8560,8,0,908,11,4,116,0,1,0,0
39,1,8773,8,3,2749,57,1,108,0,0,2,0
38,12,27966,6,3,2526,43,2,62,1,1,1,1
50,6,36258,5,1,2384,6,5,7,1,0,0,1
69,13,9553,9,3,1601,15,2,102,1,0,1,0
55,3,16004,6,0,2100,83,2,69,1,0,0,1
32,3,15496,1,3,546,92,1,19,1,1,1,0
63,6,28470,6,0,2349,34,5,110,1,1,0,1
69,13,22033,1,0,2689,91,1,33,1,1,2,1
32,3,30449,6,1,356,6,3,24,1,1,2,1
63,13,4434,3,0,2868,85,5,107,0,0,2,0
42,11,31560,6,3,835,13,1,23,0,1,2,0
38,10,27368,6,1,1634,58,5,86,1,1,2,0
41,6,22168,1,0,2636,99,1,100,0,0,0,0
22,5,28347,9,0,1466,61,4,53,0,0,1,0
23,4,23234,8,2,877,73,1,110,1,1,0,0
66,8,16385,2,1,2779,65,5,21,1,1,2,1
60,2,35103,2,2,1842,21,0,82,1,1,0,0
65,12,21467,5,0,1637,15,4,102,0,0,0,0
61,14,24236,2,2,1143,98,5,91,0,0,0,0
64,11,37887,1,3,1676,74,5,37,0,1,0,1
40,7,24525,2,3,1395,42,5,49,0,1,2,0
21,4,29565,5,0,737,96,3,25,1,1,0,0
44,2,19061,7,2,1791,97,0,39,0,1,0,0
35,7,33543,5,2,2872,96,3,30,0,0,0,1
38,13,18923,1,1,1842,82,2,43,0,0,2,0
45,1,9973,7,3,1495,19,2,78,0,1,0,0
52,4,5687,6,3,156,9,2,98,0,1,1,0
39,9,38813,7,1,2819,18,1,54,1,0,2,1
57,14,25952,2,3,934,11,1,32,1,0,2,0
40,4,37635,5,2,576,9,4,95,1,1,0,1
20,12,7104,8,2,1334,70,0,49,1,0,2,0
57,13,40596,7,3,248,55,0,2,0,0,1,0
67,3,27923,6,1,1452,10,5,47,0,0,1,0
27,10,39477,6,0,1068,79,2,103,1,0,1,0
42,10,7231,1,0,453,96,2,99,0,1,2,0
69,2,17796,1,0,1143,60,5,23,0,0,2,0
66,14,25749,7,0,2741,37,1,6,0,1,1,0
25,3,4199,3,2,909,16,3,85,1,0,2,0
28,1,31671,6,0,940,53,5,90,1,0,2,1
22,10,30680,5,2,1094,44,0,94,0,1,2,0
62,8,48727,3,2,2995,24,0,41,0,0,2,0
54,1,28764,6,0,2502,30,3,42,1,1,2,1
62,3,15682,3,0,267,64,0,117,1,1,0,0
55,14,26569,8,0,2779,38,0,94,0,0,2,0
46,3,22502,7,3,1462,19,1,53,0,1,0,0
22,13,24336,9,3,2414,72,0,72,0,1,0,0
26,2,25210,5,1,1211,42,2,39,1,0,1,0
65,14,23530,1,2,61,65,2,97,0,1,2,0
19,5,44507,8,0,2216,0,4,10,1,0,2,1
18,10,38048,2,3,2180,54,1,82,0,1,0,0
57,3,17863,6,1,155,50,1,112,0,1,0,0
68,3,49060,1,2,2832,4,2,100,1,0,1,1
47,8,17129,6,2,722,11,1,105,1,1,0,0
28,4,38280,4,2,7,13,1,119,0,0,0,0
45,4,4752,5,3,523,59,4,50,0,0,2,0
61,3,6934,7,0,1736,95,3,75,1,1,2,0
29,11,37319,6,0,251,39,5,108,0,1,0,1
56,1,22587,1,2,1600,8,0,8,0,0,1,0
43,8,7184,9,2,2740,41,4,1,1,0,1,1
30,1,45730,6,1,1664,41,3,72,1,1,2,1
25,7,14792,6,1,2168,32,0,69,1,1,1,1
45,5,49616,9,2,2096,24,2,1,0,0,0,0
47,4,2755,5,1,1913,77,3,67,0,1,2,0
26,4,40301,6,3,1286,8,0,27,0,0,2,0
56,8,34182,6,2,2790,90,4,109,1,1,0,1
48,11,47770,7,1,1788,43,0,61,0,0,2,0
38,11,5372,9,2,1469,82,1,48,1,1,2,0
64,13,318,5,0,1503,57,5,23,1,1,1,0
51,14,30992,5,3,1255,24,0,44,0,1,2,0
48,6,37571,4,2,224,31,2,103,0,0,1,0
69,14,48862,4,0,2505,21,4,40,0,1,1,1
42,12,21615,8,2,719,92,3,11,1,0,2,0
29,1,34407,2,0,2901,54,0,109,1,0,2,1
18,14,13245,8,1,949,91,4,11,1,1,0,0
39,10,18086,2,0,28,60,2,100,1,1,2,0
57,8,19188,1,3,2925,56,5,102,0,1,2,0
54,13,5164,9,3,901,76,3,31,0,1,2,0
64,14,46656,8,1,849,60,0,60,0,1,2,0
18,2,22296,6,2,101,91,2,55,1,0,0,0
18,6,11703,4,3,2106,66,1,24,1,1,2,1
59,9,2588,2,1,415,93,4,62,0,0,2,0
59,1,25292,8,3,1860,74,4,19,1,1,2,0
38,6,28997,3,1,2411,1,0,117,0,0,1,0
32,8,18902,4,3,1489,56,2,96,0,1,0,0
34,10,16511,5,1,1454,72,3,40,0,0,1,0
39,13,29766,4,3,1802,32,3,102,1,1,2,0
55,2,41075,8,2,421,89,3,17,1,1,2,1
52,5,12870,9,0,21,62,3,50,0,1,0,0
62,6,8077,1,3,636,15,0,99,0,1,1,0
33,5,37529,2,1,464,88,0,12,0,0,1,0
25,3,32131,4,2,2145,0,4,15,1,1,2,1
64,4,4649,1,3,1516,84,2,39,1,1,1,0
34,7,20437,6,1,24,63,1,13,0,1,1,0
34,4,27465,5,0,2428,83,0,94,0,1,2,0
43,9,20745,7,1,396,68,3,106,0,0,2,0
30,11,47897,6,3,1428,16,1,19,0,0,1,0
34,12,24607,3,1,1990,39,4,73,0,1,2,0
55,14,5073,5,1,1870,0,3,57,1,0,0,0
34,13,8536,3,0,2102,12,5,92,0,1,2,0
65,13,10186,9,3,1014,17,2,108,1,1,1,0
31,10,17840,2,3,422,67,1,60,0,0,1,0
62,2,25618,6,0,131,13,4,107,1,1,2,0
23,5,19951,9,2,420,4,0,56,1,1,0,0
52,8,39832,7,1,2824,61,2,25,0,0,2,0
63,14,14942,5,1,1981,32,3,104,1,0,0,0
31,5,30054,2,1,775,25,1,105,1,1,0,0
64,10,1845,2,3,1092,60,4,4,0,1,0,0
25,12,12797,4,3,1598,67,1,52,1,1,0,0
32,8,27033,2,1,1427,29,2,101,1,1,0,0
44,8,3979,8,3,2923,61,0,7,0,1,0,0
30,9,20261,7,0,175,61,0,105,1,1,1,0
66,10,18599,7,0,1304,80,5,68,1,1,0,0
48,6,22741,3,3,464,91,2,87,1,1,0,0
52,12,35135,7,1,390,69,3,108,0,0,1,1
23,4,18751,8,1,2796,56,1,108,0,0,0,0
22,12,9788,5,1,136,90,3,70,0,1,1,0
39,11,47933,1,1,2457,35,4,45,1,1,0,1
66,3,11088,1,3,2272,6,3,9,0,1,1,0
40,12,23570,4,2,601,64,5,9,0,1,2,0
42,14,37349,2,2,619,73,2,85,1,1,1,0
51,5,23949,7,1,1577,76,5,3,0,0,2,0
43,6,33797,3,1,2001,40,0,77,0,0,1,0
64,3,7873,4,1,2926,31,5,63,1,0,2,1
22,2,36192,9,2,1411,13,2,102,0,1,2,0
43,7,29176,2,0,9,32,2,82,0,0,1,0
37,11,4687,8,2,1204,29,1,119,1,1,0,0
23,5,33224,1,3,1722,72,2,110,0,1,2,0
23,9,15887,3,2,594,5,4,95,0,0,1,0
67,3,20548,4,3,606,9,1,93,1,0,2,0
35,14,5599,6,1,1925,74,1,119,1,1,1,0
21,8,3941,1,3,1470,19,3,2,0,0,2,0
34,6,44990,8,1,2164,88,5,31,1,1,1,1
31,4,25502,2,0,1696,11,2,38,1,0,0,0
31,12,46277,5,1,2293,21,3,116,0,0,2,1
30,12,23155,6,1,1307,75,3,7,1,1,0,0
24,9,39927,8,0,1237,13,5,104,1,1,1,1
61,5,765,3,1,1688,47,1,10,0,0,0,0
32,10,32371,9,1,1702,53,3,77,1,1,0,1
36,6,23337,5,1,2499,35,3,59,0,0,1,0
60,14,43088,8,2,1049,60,1,1,0,0,1,0
64,13,28367,4,3,1736,54,1,37,1,0,0,0
61,9,10874,9,1,233,13,0,25,0,0,1,0
52,7,653,8,2,1540,1,2,94,1,1,1,0
34,12,13960,5,1,685,1,0,66,0,1,1,0
52,5,25003,3,3,2232,60,5,100,0,1,0,0
36,2,7145,1,1,2299,5,1,88,1,0,2,1
37,4,9480,5,3,2339,24,4,76,1,1,0,1
53,2,33017,5,2,949,66,3,5,1,1,2,1
52,3,32361,4,2,2846,22,3,56,1,0,2,1
49,10,49241,8,1,2672,72,1,79,0,1,2,0
65,12,13443,3,0,305,94,3,42,0,0,2,0
61,3,2953,9,3,2398,27,0,64,1,1,0,1
57,4,10228,3,1,2001,24,3,49,0,0,0,0
41,6,45448,4,2,1972,98,4,46,1,0,0,1
34,12,48122,6,1,2527,64,2,71,1,1,2,1
24,3,2836,9,3,1489,65,5,118,0,1,0,0
60,10,33824,2,1,130,78,5,2,0,1,0,1
67,14,11540,2,3,187,42,5,119,1,1,2,0
18,1,5280,2,2,1445,39,0,67,0,0,2,0
52,1,30384,5,0,1565,79,2,4,1,0,1,0
49,9,41475,6,0,2718,22,2,62,1,1,1,1
53,9,11746,3,2,1910,48,4,112,1,0,0,0
30,5,19129,3,2,2283,98,5,80,1,1,0,1
23,9,20258,2,1,278,7,4,27,0,0,0,0
31,11,14442,6,2,1483,6,4,86,0,1,0,0
54,7,37881,1,2,787,20,4,67,0,1,2,1
65,9,184,9,3,2883,34,5,113,1,0,2,1
32,12,2035,4,1,1256,96,0,17,1,0,1,0
64,7,30566,2,3,1878,98,4,86,1,0,2,1
21,9,42476,6,1,2322,81,0,52,1,0,2,1
57,2,9362,5,1,365,60,3,71,0,1,0,0
33,11,11704,3,0,1502,82,2,57,1,1,1,0
45,11,42581,3,0,468,73,5,30,1,0,2,1
33,8,23233,5,2,1649,67,3,72,1,0,2,0
21,7,28767,4,1,1925,29,3,83,0,0,1,0
62,6,35341,5,2,1996,96,1,71,1,1,0,0
43,5,33603,2,3,2699,67,5,65,0,1,0,1
45,4,2938,1,2,2874,8,3,16,1,0,0,1
49,7,35430,5,3,1298,16,3,114,0,1,2,1
62,3,13540,1,0,1352,42,1,104,1,0,2,0
19,8,36774,3,0,2909,87,5,95,0,1,1,1
48,2,34140,8,3,2232,56,3,103,0,1,2,1
20,1,37704,8,3,2966,12,1,27,0,0,0,0
25,11,34730,9,3,1848,56,0,74,1,0,0,0
41,2,37094,1,2,2029,25,2,98,0,1,2,0
32,9,26439,4,3,1218,60,4,47,0,0,2,0
60,5,30484,6,1,272,61,3,14,0,1,0,1
48,11,45478,7,3,1324,18,0,2,0,1,2,0
26,8,41882,5,0,2244,80,2,39,0,0,2,0
56,3,32743,7,3,2830,29,0,55,0,0,1,0
62,7,17026,8,0,2953,89,1,86,0,1,1,0
19,2,39077,6,0,331,12,0,26,0,0,2,0
25,8,23752,4,2,1776,48,3,44,1,1,0,0
24,14,10370,1,3,2668,81,3,69,0,0,0,0
61,7,17368,5,0,2547,84,5,38,0,1,2,0
68,12,36517,4,1,1828,97,4,80,0,0,2,1
56,5,46994,5,3,1836,50,4,12,0,1,1,1
59,12,48941,4,3,2129,8,3,105,0,0,0,1
33,11,20417,9,0,861,93,0,116,1,1,0,0
52,4,36534,3,2,2174,28,5,108,1,0,1,1
47,1,46225,3,2,1846,92,5,106,0,1,0,1
27,5,15548,7,3,130,82,3,17,1,0,1,0
55,12,10013,2,3,1792,7,0,25,1,1,0,0
35,9,8666,9,2,1559,80,3,64,1,0,2,0
67,10,32544,8,2,2262,75,2,88,1,0,1,1
22,4,15705,6,1,1548,14,0,11,0,1,1,0
46,13,657,9,3,970,68,1,18,1,0,0,0
56,9,42340,3,3,1804,33,1,36,1,0,1,0
51,12,44483,4,3,598,51,4,3,0,1,1,1
60,2,6140,7,2,615,49,2,83,0,1,0,0
62,4,46752,1,0,1167,66,1,70,0,0,2,0
40,9,33996,1,1,423,4,3,87,0,0,0,1
22,4,21904,1,2,2382,97,1,104,1,0,0,1
47,5,9392,8,2,1865,8,3,71,1,0,0,0
23,11,26210,6,1,1953,87,2,111,1,1,1,0
63,8,5449,3,3,688,4,5,108,1,0,2,0
61,1,30474,7,0,2312,26,5,111,1,1,1,1
21,1,19109,6,1,147,83,5,9,1,0,0,0
46,9,45187,5,0,2060,46,4,66,0,0,1,1
40,9,42691,3,3,1864,61,5,116,1,0,2,1
23,4,157,4,0,1928,44,1,47,0,1,0,0
49,13,8603,1,3,2103,65,4,50,1,0,2,1
59,2,28393,9,2,2278,22,5,64,0,0,0,0
35,13,43061,5,3,1146,97,5,109,0,0,0,1
32,9,19221,2,1,2909,60,2,112,0,0,0,0
57,14,5593,9,1,2210,92,0,47,1,0,2,1
49,4,36745,7,3,1618,42,5,75,1,1,0,1
26,6,2382,8,3,1985,34,2,67,1,0,1,0
54,12,23270,3,2,1583,29,2,42,1,0,0,0
27,1,44243,7,2,1900,66,2,49,1,1,0,0
37,12,1531,1,3,2851,9,0,30,0,1,0,0
23,9,45394,6,0,2035,55,0,8,1,1,1,1
65,5,34643,6,2,1696,33,2,37,0,1,1,0
20,3,20691,6,1,2227,64,0,85,0,0,2,0
59,4,11451,3,2,2953,5,3,8,1,1,0,1
28,1,32583,6,2,552,69,2,111,1,1,2,0
60,14,31295,3,2,726,42,5,63,0,1,2,1
34,9,47507,9,2,1178,15,1,11,1,0,0,0
49,14,37253,7,3,2341,62,3,105,0,0,0,1
21,8,22835,4,2,2484,64,2,58,0,1,1,0
21,4,15303,3,0,2444,4,1,34,1,0,1,1
34,2,4074,6,2,166,24,5,39,0,0,2,0
58,14,38773,9,2,784,26,1,16,1,0,0,0
36,9,37333,3,1,1560,41,4,71,1,1,2,1
22,4,19786,8,2,401,54,4,4,0,0,1,0
49,9,39813,6,1,115,25,1,96,1,0,2,0
39,10,43926,4,1,351,15,2,101,0,0,0,0
23,3,12736,5,3,2866,89,2,46,1,1,2,1
52,7,35170,3,1,876,27,2,22,0,0,2,0
39,7,29223,2,1,1250,91,2,71,1,1,0,0
18,10,31912,9,0,614,29,1,13,1,0,0,0
37,13,28860,3,0,131,76,5,82,0,1,0,0
39,4,5066,6,1,2312,88,0,42,1,0,1,1
65,2,46315,5,3,1548,44,0,34,1,0,2,0
28,11,18526,8,0,1955,18,5,13,0,1,2,0
30,9,14262,5,0,2882,12,5,98,1,1,0,1
59,4,16158,8,3,181,74,2,29,1,0,0,0
20,8,41582,5,2,349,22,4,47,0,0,1,1
26,14,43767,6,0,2519,13,1,69,1,0,0,1
29,2,3098,5,1,161,73,0,118,1,0,1,0
40,8,1009,2,1,114,97,5,95,1,1,1,0
31,11,45597,6,1,2066,22,1,11,1,0,1,1
50,10,34748,7,3,1366,39,4,63,1,0,0,1
35,5,12597,3,1,1486,63,5,102,1,1,2,0
66,7,19044,3,2,1629,84,1,51,1,1,0,0
58,7,7627,7,3,143,58,4,60,0,0,2,0
26,12,38564,4,0,2703,19,5,47,1,1,0,1
40,9,3172,2,3,1837,31,4,4,0,1,1,0
27,3,12118,9,1,2501,77,3,7,0,0,2,0
36,10,29752,9,3,2499,23,5,87,1,1,0,1
64,4,4576,6,3,1996,45,4,31,0,1,0,0
22,10,43935,2,3,2110,17,3,118,0,1,2,1
64,4,30332,3,3,596,93,5,81,0,1,1,1
69,13,27582,5,2,940,91,5,74,1,0,1,0
40,10,37357,5,3,1300,47,4,86,0,1,2,1
47,5,20975,9,1,1319,13,4,30,0,1,0,0
42,14,16319,3,0,1153,53,1,29,1,1,1,0
45,6,30548,2,2,364,20,3,81,0,1,0,1
51,3,14467,8,3,1091,97,5,43,0,0,1,0
62,13,25220,7,0,2095,4,0,85,0,0,0,0
65,4,6955,9,2,1398,30,0,22,0,1,1,0
64,3,3197,3,1,2870,66,1,48,0,1,0,0
42,2,44685,6,1,660,86,0,103,1,0,0,0
27,10,19989,5,0,2810,58,0,104,1,1,1,1
31,12,1184,5,3,1161,43,4,48,1,0,1,0
59,9,33420,8,0,2286,63,2,112,1,0,0,1
63,1,22044,1,2,796,93,2,57,0,1,2,0
47,2,34021,1,0,35,41,0,22,1,1,0,0
58,8,21957,3,0,1917,93,1,27,1,1,2,0
42,7,18170,2,3,2918,99,1,87,1,0,1,1
31,12,49945,2,1,2540,37,3,63,1,0,2,1
52,1,24575,2,3,258,6,1,4,0,1,0,0
69,5,22319,4,1,2435,58,1,90,1,1,1,1
65,10,41557,1,3,270,68,4,103,1,0,1,1
51,6,31589,9,1,2001,69,4,81,1,1,2,1
27,5,23278,5,3,2915,48,5,3,0,0,1,0
52,4,13583,5,1,1348,77,0,81,1,1,2,0
28,14,47902,9,1,2654,10,5,107,0,0,0,1
28,13,45027,5,1,2742,1,1,40,1,0,1,1
38,1,33673,8,1,954,94,2,83,1,1,0,0
38,7,33788,1,3,1726,26,1,103,0,1,2,0
39,9,46030,1,2,1511,15,1,82,0,1,2,0
62,6,31629,4,1,1587,63,0,28,1,0,0,0
24,3,34311,8,1,1742,65,2,117,1,1,2,0
34,10,39916,3,1,2459,48,0,15,1,0,2,1
19,14,46575,1,1,2893,89,1,51,0,0,0,0
29,4,34078,9,1,1975,15,2,26,0,0,0,0
59,10,29777,9,0,2173,72,1,35,0,0,1,0
35,5,16104,9,0,2260,51,5,80,0,1,1,0
28,12,10372,9,1,1393,72,0,15,0,0,0,0
33,12,6312,2,1,945,4,0,5,0,1,1,0
66,1,21171,4,1,2968,35,4,46,1,1,2,1
68,5,43208,2,2,2183,6,2,24,1,0,1,1
35,1,9800,7,3,1908,60,4,2,1,0,1,0
52,9,30080,3,1,2833,95,5,59,0,0,2,1
43,7,17397,9,2,790,28,2,36,1,0,0,0
33,3,41449,7,2,2363,66,3,116,1,1,2,1
23,9,28725,8,1,300,29,2,45,0,0,1,0
61,2,28931,9,3,1322,39,1,112,1,0,2,0
60,12,29467,8,0,2327,30,2,95,0,0,0,0
64,7,45913,7,1,374,47,4,94,0,0,1,1
64,9,35438,9,1,1980,90,0,76,1,0,0,0
65,6,20221,1,0,2774,5,0,37,1,1,0,1
59,10,35647,4,3,2110,61,2,118,1,0,2,1
29,5,25014,4,0,2927,28,3,57,1,0,0,1
30,12,44496,5,1,1078,8,0,85,0,1,2,0
21,7,17278,8,1,2386,53,5,12,0,1,2,0
56,14,1822,1,2,2925,83,0,104,0,0,1,0
19,6,13985,6,0,474,10,5,101,1,1,0,0
43,5,202,9,2,112,18,5,35,1,1,0,0
44,14,27535,8,2,990,73,5,22,0,1,0,0
44,2,13362,2,2,2372,4,0,109,0,0,0,0
32,8,7553,7,2,619,86,3,100,1,0,0,0
25,13,42507,5,0,795,69,4,117,1,1,2,1
24,7,45274,2,0,883,94,2,72,1,0,1,0
64,6,12324,1,0,1704,17,5,91,1,0,1,0
63,5,6272,2,1,2796,20,3,27,0,1,0,0
57,5,11352,6,3,1628,14,2,100,0,0,2,0
29,9,18018,8,2,1109,58,1,7,0,0,2,0
30,1,7297,3,1,2420,94,5,3,1,0,0,1
60,9,31691,5,0,1099,73,2,4,0,0,1,0
34,6,13777,2,0,596,5,5,88,0,0,0,0
34,4,11139,8,1,508,23,0,8,1,0,2,0
53,10,27885,4,2,2276,96,3,45,1,0,0,1
38,14,4670,6,0,2643,59,5,77,1,0,0,1
25,7,6806,3,2,2036,27,3,73,1,1,0,1
22,9,11755,8,2,1418,91,4,20,1,0,2,0
43,5,33302,8,3,2063,73,1,84,0,1,1,0
33,14,48007,3,0,2861,22,4,5,1,1,0,1
53,5,9549,9,1,2229,78,4,46,0,0,1,0
45,8,24730,5,3,2386,45,1,69,0,0,1,0
46,7,9222,9,2,1287,36,0,35,1,1,2,0
64,13,46471,7,1,926,13,3,65,1,1,0,1
29,13,11091,3,3,2126,47,2,106,1,1,0,1
54,8,24987,6,3,229,77,1,15,0,0,1,0
47,11,13959,2,3,1769,70,4,17,0,1,1,0
40,12,23740,6,2,2422,35,2,76,1,1,1,1
33,10,48439,5,2,2203,81,5,46,0,0,2,1
31,2,25632,3,0,817,59,1,100,1,0,2,0
27,9,39329,7,3,2496,53,5,61,1,1,1,1
24,3,38864,4,1,869,78,1,43,0,0,2,0
62,6,37720,6,2,447,62,0,79,1,0,2,0
69,6,2612,9,3,2480,96,5,78,0,0,2,0
54,2,15546,6,1,2815,47,0,91,1,1,0,1
46,12,22012,4,2,798,21,3,114,1,0,2,0
20,13,34131,2,1,1234,42,3,22,0,1,1,1
32,7,35615,9,1,2597,40,2,9,1,0,0,1
53,9,15516,4,0,1310,16,3,47,1,0,1,0
64,12,7380,4,2,469,62,5,85,1,0,2,0
63,10,11074,2,2,2417,89,5,3,0,1,1,0
69,11,43846,5,2,854,78,1,52,1,0,1,0
36,1,43875,6,2,2020,17,1,31,0,1,2,0
30,8,36631,6,0,1124,71,1,13,1,1,1,0
59,2,12327,3,0,1621,2,5,2,1,0,2,0
38,14,13131,9,3,725,53,1,111,0,0,2,0
54,1,43383,7,2,2646,13,0,78,0,0,2,0
44,8,33100,3,1,1599,33,1,7,0,0,1,0
69,2,45412,4,0,1471,96,1,29,1,1,1,0
46,6,2128,7,1,2462,0,1,4,1,1,1,1
37,6,30533,8,1,1506,47,4,4,1,1,0,1
42,5,18413,6,1,93,98,5,88,1,1,1,0
23,8,48890,4,3,1277,9,5,106,0,1,2,1
53,3,9750,2,3,561,82,2,21,0,0,2,0
19,13,26324,8,2,1657,10,5,115,1,0,0,0
39,10,30464,1,0,546,98,2,45,0,1,0,0
49,4,18461,9,2,778,65,1,28,0,0,0,0
33,7,2513,8,3,188,2,5,102,1,1,0,0
35,7,40894,3,3,608,14,1,8,0,0,1,0
22,13,31170,4,1,2693,58,2,42,0,0,1,0
53,12,38286,4,2,675,63,3,17,0,0,2,1
47,14,22509,2,1,2187,46,4,9,1,1,1,1
62,8,29954,5,3,2346,91,4,110,0,0,0,0
36,2,31306,3,2,1104,1,5,61,1,1,0,1
40,11,29755,1,2,1627,29,3,84,1,0,0,0
51,12,10052,2,0,1280,37,1,69,1,1,0,0
30,2,36465,7,3,2227,4,2,99,0,0,1,0
60,4,17862,1,3,1281,5,4,41,0,1,2,0
46,13,720,2,0,218,4,3,29,0,0,2,0
53,10,33797,7,3,2315,11,3,76,0,1,1,1
39,13,15555,1,1,1341,3,0,54,0,0,0,0
